total_cards,created_at,release_channel,user_id,stars,active_modifiers,passed,time_seconds,game_version,session_id,cards_failed,level_number,end_reason,player_id,mode,stage_name,cards_failed_count,rounds,id,session_doc_id,site_host
1,2026-03-04T07:16:07.248000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,0.21,2026.03.0,c279936d-c6f6-48e3-be55-1ec08713531c,"[{'position': 1, 'hint_type': 'text', 'card_type': 'colors', 'prompt_target': 'Text', 'actual': 'blank', 'expected': 'Purple'}]",7,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,1,"[{'passed': False, 'mode': 'stages', 'time_spent': 0.23, 'round_number': 1, 'level_number': 7}]",KBGwPTSe9fuew2shMwGg,0xmV5Tclf4oSp0JdtTkJ,serve.gamejolt.net
2,2026-03-04T07:05:26.976000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,4.41,2026.03.0,c279936d-c6f6-48e3-be55-1ec08713531c,"[{'position': 2, 'hint_type': 'text', 'card_type': 'colors', 'prompt_target': 'Text', 'actual': 'blank', 'expected': 'Pink'}]",9,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,1,"[{'passed': True, 'mode': 'stages', 'time_spent': 3.3, 'round_number': 1, 'level_number': 9}, {'passed': False, 'mode': 'stages', 'time_spent': 2.04, 'round_number': 2, 'level_number': 9}]",KH1d1Gg3mxltZto989Kv,0xmV5Tclf4oSp0JdtTkJ,serve.gamejolt.net
2,2026-03-04T06:57:12.695000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,0.5,2026.03.0,c279936d-c6f6-48e3-be55-1ec08713531c,"[{'position': 1, 'hint_type': 'letter', 'card_type': 'letters', 'prompt_target': 'Letter', 'actual': 'blank', 'expected': 'F'}, {'position': 2, 'hint_type': 'letter', 'card_type': 'letters', 'prompt_target': 'Letter', 'actual': 'blank', 'expected': 'Z'}]",3,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,2,"[{'passed': False, 'mode': 'stages', 'time_spent': 0.51, 'round_number': 1, 'level_number': 3}]",Kb6yHR2HX9jY1hxBArcm,0xmV5Tclf4oSp0JdtTkJ,serve.gamejolt.net
2,2026-03-04T07:30:55.605000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,0.4,2026.03.0,c279936d-c6f6-48e3-be55-1ec08713531c,"[{'position': 1, 'hint_type': 'diagonal', 'card_type': 'diagonal', 'prompt_target': 'Diagonal', 'actual': '→↓', 'expected': 'NE'}, {'position': 2, 'hint_type': 'diagonal', 'card_type': 'diagonal', 'prompt_target': 'Diagonal', 'actual': '→↓', 'expected': 'SW'}]",28,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,2,"[{'passed': False, 'mode': 'stages', 'time_spent': 0.41, 'round_number': 1, 'level_number': 28}]",KdhFnRKIfDHYQMUBlRTi,0xmV5Tclf4oSp0JdtTkJ,serve.gamejolt.net
1,2026-03-04T07:27:54.963000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,0.36,2026.03.0,c279936d-c6f6-48e3-be55-1ec08713531c,"[{'position': 1, 'hint_type': 'diagonal', 'card_type': 'diagonal', 'prompt_target': 'Diagonal', 'actual': '→↓', 'expected': 'NW'}]",27,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,1,"[{'passed': False, 'mode': 'stages', 'time_spent': 0.39, 'round_number': 1, 'level_number': 27}]",Kfh5MJdctrkH8IlncsF8,0xmV5Tclf4oSp0JdtTkJ,serve.gamejolt.net
1,2026-03-04T07:24:33.003000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,0.66,2026.03.0,c279936d-c6f6-48e3-be55-1ec08713531c,"[{'position': 1, 'hint_type': 'diagonal', 'card_type': 'diagonal', 'prompt_target': 'Diagonal', 'actual': '→', 'expected': 'SE'}]",27,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,1,"[{'passed': False, 'mode': 'stages', 'time_spent': 0.69, 'round_number': 1, 'level_number': 27}]",KnHmfnrwuwnoTla0vl1T,0xmV5Tclf4oSp0JdtTkJ,serve.gamejolt.net
2,2026-03-04T07:31:00.333000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,0.65,2026.03.0,c279936d-c6f6-48e3-be55-1ec08713531c,"[{'position': 1, 'hint_type': 'direction', 'card_type': 'directions', 'prompt_target': 'Direction', 'actual': '←', 'expected': 'Right'}, {'position': 2, 'hint_type': 'direction', 'card_type': 'directions', 'prompt_target': 'Direction', 'actual': '←↓', 'expected': 'Up'}]",28,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,2,"[{'passed': False, 'mode': 'stages', 'time_spent': 0.7, 'round_number': 1, 'level_number': 28}]",L7dCbzmyiGd2w1sjhzgE,0xmV5Tclf4oSp0JdtTkJ,serve.gamejolt.net
1,2026-03-04T07:29:11.732000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,1.02,2026.03.0,c279936d-c6f6-48e3-be55-1ec08713531c,"[{'position': 1, 'hint_type': 'diagonal', 'card_type': 'diagonal', 'prompt_target': 'Diagonal', 'actual': '↑', 'expected': 'NW'}]",27,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,1,"[{'passed': True, 'mode': 'stages', 'time_spent': 1.26, 'round_number': 1, 'level_number': 27}, {'passed': False, 'mode': 'stages', 'time_spent': 0.65, 'round_number': 2, 'level_number': 27}]",LHH30QjAJiiGNT42iBCE,0xmV5Tclf4oSp0JdtTkJ,serve.gamejolt.net
1,2026-03-04T07:27:50.947000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,0.31,2026.03.0,c279936d-c6f6-48e3-be55-1ec08713531c,"[{'position': 1, 'hint_type': 'diagonal', 'card_type': 'diagonal', 'prompt_target': 'Diagonal', 'actual': '→↓', 'expected': 'NE'}]",27,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,1,"[{'passed': False, 'mode': 'stages', 'time_spent': 0.34, 'round_number': 1, 'level_number': 27}]",LIlMXLbmV4wOccQLlFLO,0xmV5Tclf4oSp0JdtTkJ,serve.gamejolt.net
1,2026-03-04T06:55:29.316000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,1,"[""mathChance"", ""misleadChance"", ""backgroundColorChance"", ""backgroundPromptChance"", ""swapChance""]",True,10.47,2026.03.0,c279936d-c6f6-48e3-be55-1ec08713531c,[],1,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,Stage 1,0,"[{'passed': True, 'mode': 'stages', 'time_spent': 3.38, 'round_number': 1, 'level_number': 1}, {'passed': True, 'mode': 'stages', 'time_spent': 4.37, 'round_number': 2, 'level_number': 1}]",LZVN8QWIanZc57vpPlSg,0xmV5Tclf4oSp0JdtTkJ,serve.gamejolt.net
1,2026-03-04T07:28:59.980000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,0.35,2026.03.0,c279936d-c6f6-48e3-be55-1ec08713531c,"[{'position': 1, 'hint_type': 'diagonal', 'card_type': 'diagonal', 'prompt_target': 'Diagonal', 'actual': '→↓', 'expected': 'NE'}]",27,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,1,"[{'passed': False, 'mode': 'stages', 'time_spent': 0.4, 'round_number': 1, 'level_number': 27}]",Lb267QT7558sUT5MKh7g,0xmV5Tclf4oSp0JdtTkJ,serve.gamejolt.net
1,2026-03-04T07:26:43.565000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,0.31,2026.03.0,c279936d-c6f6-48e3-be55-1ec08713531c,"[{'position': 1, 'hint_type': 'diagonal', 'card_type': 'diagonal', 'prompt_target': 'Diagonal', 'actual': '→↓', 'expected': 'NE'}]",27,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,1,"[{'passed': False, 'mode': 'stages', 'time_spent': 0.34, 'round_number': 1, 'level_number': 27}]",LcipVZHGIEUI3Wy2pSCw,0xmV5Tclf4oSp0JdtTkJ,serve.gamejolt.net
1,2026-03-04T07:22:08.227000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,1.21,2026.03.0,c279936d-c6f6-48e3-be55-1ec08713531c,"[{'position': 1, 'hint_type': 'text', 'card_type': 'colors', 'prompt_target': 'Text', 'actual': 'blank', 'expected': 'Orange'}]",23,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,1,"[{'passed': False, 'mode': 'stages', 'time_spent': 1.23, 'round_number': 1, 'level_number': 23}]",Lj5Qx0V7fJX72DvcUOg6,0xmV5Tclf4oSp0JdtTkJ,serve.gamejolt.net
2,2026-03-04T07:22:55.523000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,1.91,2026.03.0,c279936d-c6f6-48e3-be55-1ec08713531c,"[{'position': 1, 'hint_type': 'direction', 'card_type': 'directions', 'prompt_target': 'Direction', 'actual': '↓↓', 'expected': 'Down'}, {'position': 2, 'hint_type': 'direction', 'card_type': 'directions', 'prompt_target': 'Direction', 'actual': 'blank', 'expected': 'Left'}]",28,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,2,"[{'passed': False, 'mode': 'stages', 'time_spent': 1.96, 'round_number': 1, 'level_number': 28}]",Ln1Ot3UY2Evi1N1QyhLm,0xmV5Tclf4oSp0JdtTkJ,serve.gamejolt.net
1,2026-03-04T07:29:09.596000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,0.36,2026.03.0,c279936d-c6f6-48e3-be55-1ec08713531c,"[{'position': 1, 'hint_type': 'diagonal', 'card_type': 'diagonal', 'prompt_target': 'Diagonal', 'actual': '→↓', 'expected': 'SW'}]",27,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,1,"[{'passed': False, 'mode': 'stages', 'time_spent': 0.39, 'round_number': 1, 'level_number': 27}]",MBBGYpsLPz0sG6TlmVYm,0xmV5Tclf4oSp0JdtTkJ,serve.gamejolt.net
1,2026-03-04T07:25:00.835000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,0.25,2026.03.0,c279936d-c6f6-48e3-be55-1ec08713531c,"[{'position': 1, 'hint_type': 'diagonal', 'card_type': 'diagonal', 'prompt_target': 'Diagonal', 'actual': '→↓', 'expected': 'NE'}]",27,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,1,"[{'passed': False, 'mode': 'stages', 'time_spent': 0.28, 'round_number': 1, 'level_number': 27}]",MJWhgV6qM1wymXRg7LpU,0xmV5Tclf4oSp0JdtTkJ,serve.gamejolt.net
1,2026-03-04T07:26:41.931000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,0.35,2026.03.0,c279936d-c6f6-48e3-be55-1ec08713531c,"[{'position': 1, 'hint_type': 'diagonal', 'card_type': 'diagonal', 'prompt_target': 'Diagonal', 'actual': '→↓', 'expected': 'NW'}]",27,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,1,"[{'passed': False, 'mode': 'stages', 'time_spent': 0.37, 'round_number': 1, 'level_number': 27}]",MKwVgORLEHUgUsSn0RZH,0xmV5Tclf4oSp0JdtTkJ,serve.gamejolt.net
1,2026-03-04T07:28:30.427000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,0.36,2026.03.0,c279936d-c6f6-48e3-be55-1ec08713531c,"[{'position': 1, 'hint_type': 'diagonal', 'card_type': 'diagonal', 'prompt_target': 'Diagonal', 'actual': '→↓', 'expected': 'NW'}]",27,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,1,"[{'passed': False, 'mode': 'stages', 'time_spent': 0.36, 'round_number': 1, 'level_number': 27}]",MXlqdO1LIP3uREbZETHE,0xmV5Tclf4oSp0JdtTkJ,serve.gamejolt.net
1,2026-03-04T07:27:25.531000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,0.61,2026.03.0,c279936d-c6f6-48e3-be55-1ec08713531c,"[{'position': 1, 'hint_type': 'diagonal', 'card_type': 'diagonal', 'prompt_target': 'Diagonal', 'actual': '↓→', 'expected': 'NE'}]",27,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,1,"[{'passed': False, 'mode': 'stages', 'time_spent': 0.62, 'round_number': 1, 'level_number': 27}]",MZDdniFXBTVCxGTle3FD,0xmV5Tclf4oSp0JdtTkJ,serve.gamejolt.net
3,2026-03-04T07:08:48.042000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,3.6,2026.03.0,c279936d-c6f6-48e3-be55-1ec08713531c,"[{'position': 1, 'hint_type': 'number', 'card_type': 'numbers', 'prompt_target': 'Number', 'actual': '↑', 'expected': '4'}, {'position': 2, 'hint_type': 'direction', 'card_type': 'directions', 'prompt_target': 'Direction', 'actual': 't', 'expected': 'Up'}, {'position': 3, 'hint_type': 'shape', 'card_type': 'shapes', 'prompt_target': 'Shape', 'actual': 'blank', 'expected': 'Triangle'}]",10,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,3,"[{'passed': False, 'mode': 'stages', 'time_spent': 3.65, 'round_number': 1, 'level_number': 10}]",MoPZBBNRIiri2akPGZVX,0xmV5Tclf4oSp0JdtTkJ,serve.gamejolt.net
2,2026-03-04T07:07:02.280000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,1.51,2026.03.0,c279936d-c6f6-48e3-be55-1ec08713531c,"[{'position': 2, 'hint_type': 'letter', 'card_type': 'letters', 'prompt_target': 'Letter', 'actual': 'blank', 'expected': 'N'}]",9,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,1,"[{'passed': False, 'mode': 'stages', 'time_spent': 1.54, 'round_number': 1, 'level_number': 9}]",MvjNtQgt7q2DXseBtFaR,0xmV5Tclf4oSp0JdtTkJ,serve.gamejolt.net
1,2026-03-04T07:27:47.803000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,0.96,2026.03.0,c279936d-c6f6-48e3-be55-1ec08713531c,"[{'position': 1, 'hint_type': 'diagonal', 'card_type': 'diagonal', 'prompt_target': 'Diagonal', 'actual': '↑↑', 'expected': 'SW'}]",27,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,1,"[{'passed': True, 'mode': 'stages', 'time_spent': 1.31, 'round_number': 1, 'level_number': 27}, {'passed': False, 'mode': 'stages', 'time_spent': 0.59, 'round_number': 2, 'level_number': 27}]",NOHc0u79u7vIkZQT9iVX,0xmV5Tclf4oSp0JdtTkJ,serve.gamejolt.net
1,2026-03-04T07:15:44.835000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,3.32,2026.03.0,c279936d-c6f6-48e3-be55-1ec08713531c,"[{'position': 1, 'hint_type': 'text', 'card_type': 'colors', 'prompt_target': 'Text', 'actual': 'b', 'expected': 'Purple'}]",7,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,1,"[{'passed': True, 'mode': 'stages', 'time_spent': 2.59, 'round_number': 1, 'level_number': 7}, {'passed': True, 'mode': 'stages', 'time_spent': 1.82, 'round_number': 2, 'level_number': 7}, {'passed': False, 'mode': 'stages', 'time_spent': 0.74, 'round_number': 3, 'level_number': 7}]",NPA4eXx3yIaehRgUqx7D,0xmV5Tclf4oSp0JdtTkJ,serve.gamejolt.net
1,2026-03-04T07:26:15.261000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,0.31,2026.03.0,c279936d-c6f6-48e3-be55-1ec08713531c,"[{'position': 1, 'hint_type': 'diagonal', 'card_type': 'diagonal', 'prompt_target': 'Diagonal', 'actual': '→', 'expected': 'SE'}]",27,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,1,"[{'passed': False, 'mode': 'stages', 'time_spent': 0.32, 'round_number': 1, 'level_number': 27}]",NXd5tZXBCorpfQUhR4g4,0xmV5Tclf4oSp0JdtTkJ,serve.gamejolt.net
1,2026-03-04T06:55:03.872000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,32.5,2026.03.0,c279936d-c6f6-48e3-be55-1ec08713531c,"[{'position': 1, 'hint_type': 'number', 'card_type': 'numbers', 'prompt_target': 'Number', 'actual': '54', 'expected': '4'}]",1,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,1,"[{'passed': True, 'mode': 'stages', 'time_spent': 13.7, 'round_number': 1, 'level_number': 1}, {'passed': False, 'mode': 'stages', 'time_spent': 19.71, 'round_number': 2, 'level_number': 1}]",NZKhX11eTgttzs4rjp0c,0xmV5Tclf4oSp0JdtTkJ,serve.gamejolt.net
2,2026-03-04T07:02:40.595000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,15.65,2026.03.0,c279936d-c6f6-48e3-be55-1ec08713531c,"[{'position': 1, 'hint_type': 'direction', 'card_type': 'directions', 'prompt_target': 'Direction', 'actual': '←', 'expected': 'Down'}, {'position': 2, 'hint_type': 'direction', 'card_type': 'directions', 'prompt_target': 'Direction', 'actual': '↓', 'expected': 'Left'}]",8,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,2,"[{'passed': True, 'mode': 'stages', 'time_spent': 6.52, 'round_number': 1, 'level_number': 8}, {'passed': True, 'mode': 'stages', 'time_spent': 6.93, 'round_number': 2, 'level_number': 8}, {'passed': False, 'mode': 'stages', 'time_spent': 4.01, 'round_number': 3, 'level_number': 8}]",NffpA1mhdy6vv0ZrdLDx,0xmV5Tclf4oSp0JdtTkJ,serve.gamejolt.net
1,2026-03-04T07:24:34.958000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,1.25,2026.03.0,c279936d-c6f6-48e3-be55-1ec08713531c,"[{'position': 1, 'hint_type': 'diagonal', 'card_type': 'diagonal', 'prompt_target': 'Diagonal', 'actual': 'blank', 'expected': 'NE'}]",27,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,1,"[{'passed': False, 'mode': 'stages', 'time_spent': 1.3, 'round_number': 1, 'level_number': 27}]",Nl0x7ql9DOA1cCNKqL9w,0xmV5Tclf4oSp0JdtTkJ,serve.gamejolt.net
2,2026-03-04T07:06:26.568000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,4.47,2026.03.0,c279936d-c6f6-48e3-be55-1ec08713531c,"[{'position': 2, 'hint_type': 'letter', 'card_type': 'letters', 'prompt_target': 'Letter', 'actual': 'c', 'expected': 'X'}]",9,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,1,"[{'passed': True, 'mode': 'stages', 'time_spent': 2.37, 'round_number': 1, 'level_number': 9}, {'passed': True, 'mode': 'stages', 'time_spent': 2.34, 'round_number': 2, 'level_number': 9}, {'passed': False, 'mode': 'stages', 'time_spent': 1.6, 'round_number': 3, 'level_number': 9}]",NnNLAvWhRnFCHAu6I00r,0xmV5Tclf4oSp0JdtTkJ,serve.gamejolt.net
1,2026-03-04T07:26:13.786000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,0.26,2026.03.0,c279936d-c6f6-48e3-be55-1ec08713531c,"[{'position': 1, 'hint_type': 'diagonal', 'card_type': 'diagonal', 'prompt_target': 'Diagonal', 'actual': '→', 'expected': 'NW'}]",27,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,1,"[{'passed': False, 'mode': 'stages', 'time_spent': 0.3, 'round_number': 1, 'level_number': 27}]",NuhUw5AACSbkAWLkK9Xd,0xmV5Tclf4oSp0JdtTkJ,serve.gamejolt.net
1,2026-03-04T07:29:33.413000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,0.35,2026.03.0,c279936d-c6f6-48e3-be55-1ec08713531c,"[{'position': 1, 'hint_type': 'diagonal', 'card_type': 'diagonal', 'prompt_target': 'Diagonal', 'actual': '→↓', 'expected': 'SW'}]",27,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,1,"[{'passed': False, 'mode': 'stages', 'time_spent': 0.4, 'round_number': 1, 'level_number': 27}]",O6TKZxlaKWjviXSziM7b,0xmV5Tclf4oSp0JdtTkJ,serve.gamejolt.net
1,2026-03-04T07:30:02.300000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,0.8,2026.03.0,c279936d-c6f6-48e3-be55-1ec08713531c,"[{'position': 1, 'hint_type': 'diagonal', 'card_type': 'diagonal', 'prompt_target': 'Diagonal', 'actual': '→↓', 'expected': 'NE'}]",27,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,1,"[{'passed': True, 'mode': 'stages', 'time_spent': 1.45, 'round_number': 1, 'level_number': 27}, {'passed': False, 'mode': 'stages', 'time_spent': 0.26, 'round_number': 2, 'level_number': 27}]",O87YtrIlhGh37I2eh8JG,0xmV5Tclf4oSp0JdtTkJ,serve.gamejolt.net
1,2026-03-04T07:28:06.173000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,1.19,2026.03.0,c279936d-c6f6-48e3-be55-1ec08713531c,"[{'position': 1, 'hint_type': 'diagonal', 'card_type': 'diagonal', 'prompt_target': 'Diagonal', 'actual': '←', 'expected': 'NE'}]",27,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,1,"[{'passed': True, 'mode': 'stages', 'time_spent': 1.31, 'round_number': 1, 'level_number': 27}, {'passed': True, 'mode': 'stages', 'time_spent': 1.18, 'round_number': 2, 'level_number': 27}, {'passed': False, 'mode': 'stages', 'time_spent': 0.51, 'round_number': 3, 'level_number': 27}]",OEjqOPzspSNsfYCqF6Hu,0xmV5Tclf4oSp0JdtTkJ,serve.gamejolt.net
1,2026-03-04T07:27:58.429000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,0.63,2026.03.0,c279936d-c6f6-48e3-be55-1ec08713531c,"[{'position': 1, 'hint_type': 'diagonal', 'card_type': 'diagonal', 'prompt_target': 'Diagonal', 'actual': '↓→', 'expected': 'NE'}]",27,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,1,"[{'passed': True, 'mode': 'stages', 'time_spent': 1.23, 'round_number': 1, 'level_number': 27}, {'passed': False, 'mode': 'stages', 'time_spent': 0.31, 'round_number': 2, 'level_number': 27}]",OIsgzChyQAp4yKlTRzGT,0xmV5Tclf4oSp0JdtTkJ,serve.gamejolt.net
1,2026-03-04T07:27:21.666000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,0.35,2026.03.0,c279936d-c6f6-48e3-be55-1ec08713531c,"[{'position': 1, 'hint_type': 'diagonal', 'card_type': 'diagonal', 'prompt_target': 'Diagonal', 'actual': '↓→', 'expected': 'SW'}]",27,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,1,"[{'passed': False, 'mode': 'stages', 'time_spent': 0.39, 'round_number': 1, 'level_number': 27}]",OTw4Qpyc6gGfvfUfjXwb,0xmV5Tclf4oSp0JdtTkJ,serve.gamejolt.net
1,2026-03-04T07:29:08.516000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,0.36,2026.03.0,c279936d-c6f6-48e3-be55-1ec08713531c,"[{'position': 1, 'hint_type': 'diagonal', 'card_type': 'diagonal', 'prompt_target': 'Diagonal', 'actual': '→↓', 'expected': 'NE'}]",27,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,1,"[{'passed': False, 'mode': 'stages', 'time_spent': 0.38, 'round_number': 1, 'level_number': 27}]",ObMUhCbuSjVzYOUGUGAP,0xmV5Tclf4oSp0JdtTkJ,serve.gamejolt.net
1,2026-03-04T07:00:05.595000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,3,[],True,2.35,2026.03.0,c279936d-c6f6-48e3-be55-1ec08713531c,[],6,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,Stage 6,0,"[{'passed': True, 'mode': 'stages', 'time_spent': 1.9, 'round_number': 1, 'level_number': 6}, {'passed': True, 'mode': 'stages', 'time_spent': 1.6, 'round_number': 2, 'level_number': 6}]",OeAlnSno0LqfOD6LPVUG,0xmV5Tclf4oSp0JdtTkJ,serve.gamejolt.net
1,2026-03-04T07:19:52.619000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,1.06,2026.03.0,c279936d-c6f6-48e3-be55-1ec08713531c,"[{'position': 1, 'hint_type': 'direction', 'card_type': 'directions', 'prompt_target': 'Direction', 'actual': 'blank', 'expected': 'Left'}]",21,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,1,"[{'passed': False, 'mode': 'stages', 'time_spent': 1.09, 'round_number': 1, 'level_number': 21}]",OhjOeH0NiyJFLhHSEcnW,0xmV5Tclf4oSp0JdtTkJ,serve.gamejolt.net
1,2026-03-04T07:25:43.755000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,0.35,2026.03.0,c279936d-c6f6-48e3-be55-1ec08713531c,"[{'position': 1, 'hint_type': 'diagonal', 'card_type': 'diagonal', 'prompt_target': 'Diagonal', 'actual': '→↓', 'expected': 'NE'}]",27,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,1,"[{'passed': False, 'mode': 'stages', 'time_spent': 0.38, 'round_number': 1, 'level_number': 27}]",Ooui0lHKIkGV7hudz0En,0xmV5Tclf4oSp0JdtTkJ,serve.gamejolt.net
1,2026-03-04T07:27:09.172000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,0.41,2026.03.0,c279936d-c6f6-48e3-be55-1ec08713531c,"[{'position': 1, 'hint_type': 'diagonal', 'card_type': 'diagonal', 'prompt_target': 'Diagonal', 'actual': '→↓', 'expected': 'SW'}]",27,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,1,"[{'passed': False, 'mode': 'stages', 'time_spent': 0.41, 'round_number': 1, 'level_number': 27}]",OsOVcA04vEdW1bRHbQGP,0xmV5Tclf4oSp0JdtTkJ,serve.gamejolt.net
1,2026-03-04T07:14:52.297000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,0.95,2026.03.0,c279936d-c6f6-48e3-be55-1ec08713531c,"[{'position': 1, 'hint_type': 'letter', 'card_type': 'letters', 'prompt_target': 'Letter', 'actual': 'blank', 'expected': 'T'}]",17,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,1,"[{'passed': False, 'mode': 'stages', 'time_spent': 0.98, 'round_number': 1, 'level_number': 17}]",P7L7WsoLV1DwuIQupqBX,0xmV5Tclf4oSp0JdtTkJ,serve.gamejolt.net
