created_at,session_id,release_channel,time_seconds,stage_name,cards_failed_count,cards_failed,mode,level_number,passed,player_id,game_version,rounds,active_modifiers,user_id,stars,total_cards,end_reason,id,session_doc_id,site_host
2026-03-09T18:39:34.432000+00:00,ad2babd7-688d-4945-b1ea-29fd2f7d0e01,custom,21.95,Stage 1,0,[],stages,1,True,8185cb13-fc23-4d12-a05b-0e1738a3052f,2026.04.0,"[{'round_number': 1, 'time_spent': 7.72, 'mode': 'stages', 'passed': True, 'level_number': 1}, {'round_number': 2, 'time_spent': 9.22, 'mode': 'stages', 'passed': True, 'level_number': 1}]",[],74BWUpSvRvYzQHw9lPKdBVOiNij2,0,2,level_end,QMxknoYHruayGSKLa9F9,rizRDmKvuIqSELdkMIc2,serve.gamejolt.net
2026-03-09T18:43:19.535000+00:00,ad2babd7-688d-4945-b1ea-29fd2f7d0e01,custom,11.61,,1,"[{'hint_type': 'background_color', 'position': 3, 'card_type': 'numbers', 'actual': 'o', 'prompt_target': 'Background color', 'expected': 'Pink'}]",stages,12,False,8185cb13-fc23-4d12-a05b-0e1738a3052f,2026.04.0,"[{'round_number': 1, 'time_spent': 11.62, 'mode': 'stages', 'passed': False, 'level_number': 12}]",[],74BWUpSvRvYzQHw9lPKdBVOiNij2,0,4,level_end,gqpTaDGtIjtfdPc3DBqX,rizRDmKvuIqSELdkMIc2,serve.gamejolt.net
2026-03-09T18:42:48.647000+00:00,ad2babd7-688d-4945-b1ea-29fd2f7d0e01,custom,8.37,Stage 11,0,[],stages,11,True,8185cb13-fc23-4d12-a05b-0e1738a3052f,2026.04.0,"[{'round_number': 1, 'time_spent': 5.4, 'mode': 'stages', 'passed': True, 'level_number': 11}, {'round_number': 2, 'time_spent': 3.29, 'mode': 'stages', 'passed': True, 'level_number': 11}]","[""backgroundColor"", ""backgroundColorChance"", ""backgroundPromptChance""]",74BWUpSvRvYzQHw9lPKdBVOiNij2,1,1,level_end,ojarrmcW59kJjUBWexUD,rizRDmKvuIqSELdkMIc2,serve.gamejolt.net
2026-03-09T18:40:44.139000+00:00,ad2babd7-688d-4945-b1ea-29fd2f7d0e01,custom,13.88,Stage 4,0,[],stages,4,True,8185cb13-fc23-4d12-a05b-0e1738a3052f,2026.04.0,"[{'round_number': 1, 'time_spent': 4.95, 'mode': 'stages', 'passed': True, 'level_number': 4}, {'round_number': 2, 'time_spent': 7.95, 'mode': 'stages', 'passed': True, 'level_number': 4}]",[],74BWUpSvRvYzQHw9lPKdBVOiNij2,1,2,level_end,pJCHzo65RpuUBM2H9Wbv,rizRDmKvuIqSELdkMIc2,serve.gamejolt.net
2026-03-09T18:42:21.687000+00:00,ad2babd7-688d-4945-b1ea-29fd2f7d0e01,custom,6.76,Stage 9,0,[],stages,9,True,8185cb13-fc23-4d12-a05b-0e1738a3052f,2026.04.0,[],"[""mathOps"", ""mathChance"", ""mathMaxCount""]",74BWUpSvRvYzQHw9lPKdBVOiNij2,2,3,level_end,tIC04t338NxoS3EkoNPL,rizRDmKvuIqSELdkMIc2,serve.gamejolt.net
2026-03-09T18:41:08.737000+00:00,ad2babd7-688d-4945-b1ea-29fd2f7d0e01,custom,15.64,Stage 5,0,[],stages,5,True,8185cb13-fc23-4d12-a05b-0e1738a3052f,2026.04.0,"[{'round_number': 1, 'time_spent': 6.66, 'mode': 'stages', 'passed': True, 'level_number': 5}, {'round_number': 2, 'time_spent': 7.05, 'mode': 'stages', 'passed': True, 'level_number': 5}]",[],74BWUpSvRvYzQHw9lPKdBVOiNij2,1,3,level_end,yzGMMJUwckmeJHXyJ3RX,rizRDmKvuIqSELdkMIc2,serve.gamejolt.net
2026-03-09T18:39:56.532000+00:00,ad2babd7-688d-4945-b1ea-29fd2f7d0e01,custom,9.59,Stage 2,0,[],stages,2,True,8185cb13-fc23-4d12-a05b-0e1738a3052f,2026.04.0,"[{'round_number': 1, 'time_spent': 5.72, 'mode': 'stages', 'passed': True, 'level_number': 2}, {'round_number': 2, 'time_spent': 3.19, 'mode': 'stages', 'passed': True, 'level_number': 2}]",[],74BWUpSvRvYzQHw9lPKdBVOiNij2,2,2,level_end,zxQfwNIncE0j08I967af,rizRDmKvuIqSELdkMIc2,serve.gamejolt.net
2026-03-10T00:02:33.448000+00:00,719d008c-8097-4432-80ea-087cd66db4b1,custom,47.95,,2,"[{'hint_type': 'number', 'position': 1, 'card_type': 'numbers', 'actual': 'blank', 'prompt_target': 'Number', 'expected': '9'}, {'hint_type': 'number', 'position': 2, 'card_type': 'numbers', 'actual': 'blank', 'prompt_target': 'Number', 'expected': '4'}]",stages,1,False,d81125c8-890c-41c6-96de-73498ca1c66e,2026.04.0,"[{'round_number': 1, 'time_spent': 47.95, 'mode': 'stages', 'passed': False, 'level_number': 1}]",[],pKgL4rMoe6cnCvKDhPvr4HfM7Ub2,0,2,level_end,djnZHXglGT14VF4QslRG,s8m3kmUlUWVqafQix9zo,serve.gamejolt.net
2026-03-10T00:01:39.089000+00:00,719d008c-8097-4432-80ea-087cd66db4b1,custom,0.67,,2,"[{'hint_type': 'number', 'position': 1, 'card_type': 'numbers', 'actual': 'blank', 'prompt_target': 'Number', 'expected': '5'}, {'hint_type': 'number', 'position': 2, 'card_type': 'numbers', 'actual': 'blank', 'prompt_target': 'Number', 'expected': '4'}]",stages,1,False,d81125c8-890c-41c6-96de-73498ca1c66e,2026.04.0,"[{'round_number': 1, 'time_spent': 0.71, 'mode': 'stages', 'passed': False, 'level_number': 1}]",[],pKgL4rMoe6cnCvKDhPvr4HfM7Ub2,0,2,level_end,rH35KI0XlIwy2vSqCqBU,s8m3kmUlUWVqafQix9zo,serve.gamejolt.net
2026-03-10T00:01:38.025000+00:00,719d008c-8097-4432-80ea-087cd66db4b1,custom,1.49,,2,"[{'hint_type': 'number', 'position': 1, 'card_type': 'numbers', 'actual': 'blank', 'prompt_target': 'Number', 'expected': '1'}, {'hint_type': 'number', 'position': 2, 'card_type': 'numbers', 'actual': 'blank', 'prompt_target': 'Number', 'expected': '3'}]",stages,1,False,d81125c8-890c-41c6-96de-73498ca1c66e,2026.04.0,"[{'round_number': 1, 'time_spent': 1.52, 'mode': 'stages', 'passed': False, 'level_number': 1}]",[],pKgL4rMoe6cnCvKDhPvr4HfM7Ub2,0,2,level_end,wCVzusnJdo4JkQmK1O21,s8m3kmUlUWVqafQix9zo,serve.gamejolt.net
2026-03-08T12:56:41.143000+00:00,c5fca247-66d4-4579-b2d7-70b20bfba20b,custom,35.93,,2,"[{'hint_type': 'number', 'position': 1, 'card_type': 'numbers', 'actual': 'blank', 'prompt_target': 'Number', 'expected': '1'}, {'hint_type': 'number', 'position': 2, 'card_type': 'numbers', 'actual': 'blank', 'prompt_target': 'Number', 'expected': '2'}]",stages,1,False,a64ee7b8-3db1-4788-8bc8-ff43fd4d0f9f,2026.04.0,"[{'round_number': 1, 'time_spent': 36.93, 'mode': 'stages', 'passed': False, 'level_number': 1}]",[],WBhVqZNw80ed3H9O9DhX0WQSUSr1,0,2,level_end,z1ciV0Vp9Cr7YxWIroDs,sNDnHq3aTe4a6QDvXSG2,uploads.ungrounded.net
2026-03-10T02:12:35.105000+00:00,2cca7314-2395-46a0-b67c-7ee7e87548f2,custom,5.26,,2,"[{'hint_type': 'number', 'position': 1, 'card_type': 'numbers', 'actual': '75', 'prompt_target': 'Number', 'expected': '7'}, {'hint_type': 'number', 'position': 2, 'card_type': 'numbers', 'actual': 'blank', 'prompt_target': 'Number', 'expected': '5'}]",stages,1,False,5a4af9e6-c4da-458b-89a1-688feebd76ea,2026.04.0,"[{'round_number': 1, 'time_spent': 3.33, 'mode': 'stages', 'passed': True, 'level_number': 1}, {'round_number': 2, 'time_spent': 2.85, 'mode': 'stages', 'passed': False, 'level_number': 1}]",[],12M4X1WoMGTtsPgyXYAdTUaQ2wq2,0,2,level_end,gfpCwTaJhVZ3EWgjA1JM,sdPk7T8K01jHmpD8ZH7D,uploads.ungrounded.net
2026-03-10T02:16:59.941000+00:00,2cca7314-2395-46a0-b67c-7ee7e87548f2,custom,34.9,,2,"[{'hint_type': 'number', 'position': 1, 'card_type': 'numbers', 'actual': 'blank', 'prompt_target': 'Number', 'expected': '4'}, {'hint_type': 'number', 'position': 2, 'card_type': 'numbers', 'actual': 'blank', 'prompt_target': 'Number', 'expected': '8'}]",stages,1,False,5a4af9e6-c4da-458b-89a1-688feebd76ea,2026.04.0,"[{'round_number': 1, 'time_spent': 52.41, 'mode': 'stages', 'passed': False, 'level_number': 1}]",[],12M4X1WoMGTtsPgyXYAdTUaQ2wq2,0,2,level_end,i3Klji5e13OfjK1XE5JS,sdPk7T8K01jHmpD8ZH7D,uploads.ungrounded.net
2026-03-10T02:13:25.054000+00:00,2cca7314-2395-46a0-b67c-7ee7e87548f2,custom,46.9,,2,"[{'hint_type': 'number', 'position': 1, 'card_type': 'numbers', 'actual': 'blank', 'prompt_target': 'Number', 'expected': '9'}, {'hint_type': 'number', 'position': 2, 'card_type': 'numbers', 'actual': 'blank', 'prompt_target': 'Number', 'expected': '3'}]",stages,1,False,5a4af9e6-c4da-458b-89a1-688feebd76ea,2026.04.0,"[{'round_number': 1, 'time_spent': 46.9, 'mode': 'stages', 'passed': False, 'level_number': 1}]",[],12M4X1WoMGTtsPgyXYAdTUaQ2wq2,0,2,level_end,sCmuOG3HtUL0avrlUEOx,sdPk7T8K01jHmpD8ZH7D,uploads.ungrounded.net
2026-03-10T00:05:25.118000+00:00,b6c501d1-156a-4122-95a6-09a6eb2e0fad,custom,4.8,,2,"[{'hint_type': 'number', 'position': 1, 'card_type': 'numbers', 'actual': 'q', 'prompt_target': 'Number', 'expected': '8'}, {'hint_type': 'number', 'position': 2, 'card_type': 'numbers', 'actual': 'blank', 'prompt_target': 'Number', 'expected': '2'}]",stages,1,False,7b41b0fc-1e8d-4bd5-a320-f6fe82978629,2026.04.0,"[{'round_number': 1, 'time_spent': 1.44, 'mode': 'stages', 'passed': True, 'level_number': 1}, {'round_number': 2, 'time_spent': 2.02, 'mode': 'stages', 'passed': True, 'level_number': 1}, {'round_number': 3, 'time_spent': 1.34, 'mode': 'stages', 'passed': False, 'level_number': 1}]",[],1F9bXcIBahSUmvIdD1Vee9sutIm2,0,2,level_end,h40jFmvV5FfwaKDEZdt2,t1eIqJSYLjhf3cEoPZaj,uploads.ungrounded.net
2026-03-09T21:31:23.516000+00:00,9977b27d-75a1-454f-bfd4-e82c8ac7eab9,custom,36.85,,2,"[{'hint_type': 'number', 'position': 1, 'card_type': 'numbers', 'actual': 'blank', 'prompt_target': 'Number', 'expected': '3'}, {'hint_type': 'number', 'position': 2, 'card_type': 'numbers', 'actual': 'blank', 'prompt_target': 'Number', 'expected': '7'}]",stages,1,False,1aceb40d-edcf-4ded-8dc0-fee502af882c,2026.04.0,"[{'round_number': 1, 'time_spent': 36.85, 'mode': 'stages', 'passed': False, 'level_number': 1}]",[],oorx1iTDohatQA5dnJSLDeW4LI12,0,2,level_end,8rKvUZMKrSnIIDa7cXFo,tEgHYYEOfR9kRtpmFDyv,serve.gamejolt.net
2026-03-09T22:42:54.593000+00:00,d18a4488-a356-49a2-9a96-67085f781064,custom,5.4,Stage 1,0,[],stages,1,False,d2f127d4-9e22-4af1-bfd4-fc89fd422f85,2026.04.0,[],[],1UhlwmEfTzaqqiCkmTBfyYcnEBC2,0,0,menu_quit,0DcKiNGlxo5JhulVdXEI,vtNEEa7rhGTb3UaIWLQh,uploads.ungrounded.net
2026-03-09T22:42:42.044000+00:00,d18a4488-a356-49a2-9a96-67085f781064,custom,9.14,Stage 1,0,[],stages,1,False,d2f127d4-9e22-4af1-bfd4-fc89fd422f85,2026.04.0,[],[],1UhlwmEfTzaqqiCkmTBfyYcnEBC2,0,0,menu_quit,Nc9OZaBQJ4Jk45I77BMZ,vtNEEa7rhGTb3UaIWLQh,uploads.ungrounded.net
2026-03-09T22:43:29.516000+00:00,d18a4488-a356-49a2-9a96-67085f781064,custom,23.86,,2,"[{'hint_type': 'number', 'position': 1, 'card_type': 'numbers', 'actual': '36', 'prompt_target': 'Number', 'expected': '3'}, {'hint_type': 'number', 'position': 2, 'card_type': 'numbers', 'actual': 'blank', 'prompt_target': 'Number', 'expected': '6'}]",stages,1,False,d2f127d4-9e22-4af1-bfd4-fc89fd422f85,2026.04.0,"[{'round_number': 1, 'time_spent': 23.89, 'mode': 'stages', 'passed': False, 'level_number': 1}]",[],1UhlwmEfTzaqqiCkmTBfyYcnEBC2,0,2,level_end,P7JTmDGC43bQsJnzAYax,vtNEEa7rhGTb3UaIWLQh,uploads.ungrounded.net
2026-03-09T22:43:40.417000+00:00,d18a4488-a356-49a2-9a96-67085f781064,custom,3.08,,2,"[{'hint_type': 'number', 'position': 1, 'card_type': 'numbers', 'actual': 'blank', 'prompt_target': 'Number', 'expected': '4'}, {'hint_type': 'number', 'position': 2, 'card_type': 'numbers', 'actual': 'blank', 'prompt_target': 'Number', 'expected': '9'}]",stages,1,False,d2f127d4-9e22-4af1-bfd4-fc89fd422f85,2026.04.0,"[{'round_number': 1, 'time_spent': 3.12, 'mode': 'stages', 'passed': False, 'level_number': 1}]",[],1UhlwmEfTzaqqiCkmTBfyYcnEBC2,0,2,level_end,SStbkrvsusr9DuPknzan,vtNEEa7rhGTb3UaIWLQh,uploads.ungrounded.net
2026-03-09T22:43:44.951000+00:00,d18a4488-a356-49a2-9a96-67085f781064,custom,1.82,,2,"[{'hint_type': 'number', 'position': 1, 'card_type': 'numbers', 'actual': 'blank', 'prompt_target': 'Number', 'expected': '3'}, {'hint_type': 'number', 'position': 2, 'card_type': 'numbers', 'actual': 'blank', 'prompt_target': 'Number', 'expected': '8'}]",stages,1,False,d2f127d4-9e22-4af1-bfd4-fc89fd422f85,2026.04.0,"[{'round_number': 1, 'time_spent': 1.83, 'mode': 'stages', 'passed': False, 'level_number': 1}]",[],1UhlwmEfTzaqqiCkmTBfyYcnEBC2,0,2,level_end,aXFPz4RVhM5PI7kR5eOn,vtNEEa7rhGTb3UaIWLQh,uploads.ungrounded.net
2026-03-11T01:45:41.225000+00:00,500c8a33-b02c-464a-92ed-b53a9bd361fc,custom,23.73,Stage 1,0,[],stages,1,True,83ab28df-6ec3-4b44-a370-7c64503b438e,2026.04.0,"[{'round_number': 1, 'time_spent': 12.57, 'mode': 'stages', 'passed': True, 'level_number': 1}, {'round_number': 2, 'time_spent': 7.15, 'mode': 'stages', 'passed': True, 'level_number': 1}]",[],Jezu2ocrpicIMInzTHXk0SZLCTh1,0,2,level_end,vkqGHjg2ZDMk0t8TgkHr,vzs126O08pI6XEayuCCZ,serve.gamejolt.net
2026-03-10T22:24:31.087000+00:00,5dd76861-71d9-47f8-a50d-575fc20d0364,custom,1.98,Stage 7,0,[],stages,7,True,993375df-ad41-40c5-b454-967d437c1fe8,2026.04.0,"[{'round_number': 1, 'time_spent': 1.53, 'mode': 'stages', 'passed': True, 'level_number': 7}, {'round_number': 2, 'time_spent': 1.59, 'mode': 'stages', 'passed': True, 'level_number': 7}]",[],DPqEsKluztemUMaDPmFExAqVRW63,3,1,level_end,0M6teImYT3gyq8RZdrk4,wUOjAzXnoDsFvlMW3hxf,uploads.ungrounded.net
2026-03-10T22:23:03.329000+00:00,5dd76861-71d9-47f8-a50d-575fc20d0364,custom,1.71,,1,"[{'hint_type': 'text', 'position': 1, 'card_type': 'colors', 'actual': 'blank', 'prompt_target': 'Text', 'expected': 'Red'}]",stages,6,False,993375df-ad41-40c5-b454-967d437c1fe8,2026.04.0,"[{'round_number': 1, 'time_spent': 1.76, 'mode': 'stages', 'passed': True, 'level_number': 6}, {'round_number': 2, 'time_spent': 0.89, 'mode': 'stages', 'passed': False, 'level_number': 6}]",[],DPqEsKluztemUMaDPmFExAqVRW63,0,2,level_end,2Ot5jkpaDluKNLqFkckL,wUOjAzXnoDsFvlMW3hxf,uploads.ungrounded.net
2026-03-10T22:20:16.645000+00:00,5dd76861-71d9-47f8-a50d-575fc20d0364,custom,7.88,Stage 2,0,[],stages,2,True,993375df-ad41-40c5-b454-967d437c1fe8,2026.04.0,"[{'round_number': 1, 'time_spent': 5.33, 'mode': 'stages', 'passed': True, 'level_number': 2}, {'round_number': 2, 'time_spent': 2.95, 'mode': 'stages', 'passed': True, 'level_number': 2}]",[],DPqEsKluztemUMaDPmFExAqVRW63,2,2,level_end,3Ih4WOyudaNt8l7JIWD4,wUOjAzXnoDsFvlMW3hxf,uploads.ungrounded.net
2026-03-10T22:24:18.361000+00:00,5dd76861-71d9-47f8-a50d-575fc20d0364,custom,1.89,,1,"[{'hint_type': 'letter', 'position': 1, 'card_type': 'letters', 'actual': 'blank', 'prompt_target': 'Letter', 'expected': 'J'}]",stages,7,False,993375df-ad41-40c5-b454-967d437c1fe8,2026.04.0,"[{'round_number': 1, 'time_spent': 1.65, 'mode': 'stages', 'passed': True, 'level_number': 7}, {'round_number': 2, 'time_spent': 1.48, 'mode': 'stages', 'passed': True, 'level_number': 7}, {'round_number': 3, 'time_spent': 0.58, 'mode': 'stages', 'passed': False, 'level_number': 7}]",[],DPqEsKluztemUMaDPmFExAqVRW63,0,1,level_end,8iipMaXNpcgv8B2dtKQq,wUOjAzXnoDsFvlMW3hxf,uploads.ungrounded.net
2026-03-10T22:23:13.735000+00:00,5dd76861-71d9-47f8-a50d-575fc20d0364,custom,3.07,Stage 6,0,[],stages,6,True,993375df-ad41-40c5-b454-967d437c1fe8,2026.04.0,"[{'round_number': 1, 'time_spent': 1.84, 'mode': 'stages', 'passed': True, 'level_number': 6}, {'round_number': 2, 'time_spent': 2.23, 'mode': 'stages', 'passed': True, 'level_number': 6}]",[],DPqEsKluztemUMaDPmFExAqVRW63,3,2,level_end,9bYmzHrLQ1X3zpN8BIv5,wUOjAzXnoDsFvlMW3hxf,uploads.ungrounded.net
2026-03-10T22:20:42.022000+00:00,5dd76861-71d9-47f8-a50d-575fc20d0364,custom,2.21,,1,"[{'hint_type': 'direction', 'position': 2, 'card_type': 'directions', 'actual': '↑', 'prompt_target': 'Direction', 'expected': 'Down'}]",stages,4,False,993375df-ad41-40c5-b454-967d437c1fe8,2026.04.0,"[{'round_number': 1, 'time_spent': 2.25, 'mode': 'stages', 'passed': False, 'level_number': 4}]",[],DPqEsKluztemUMaDPmFExAqVRW63,0,2,level_end,AXbeU7V5Zlg1zpuBHI8V,wUOjAzXnoDsFvlMW3hxf,uploads.ungrounded.net
2026-03-10T22:22:04.932000+00:00,5dd76861-71d9-47f8-a50d-575fc20d0364,custom,0.95,,1,"[{'hint_type': 'text', 'position': 2, 'card_type': 'colors', 'actual': 'blank', 'prompt_target': 'Text', 'expected': 'Orange'}]",stages,6,False,993375df-ad41-40c5-b454-967d437c1fe8,2026.04.0,"[{'round_number': 1, 'time_spent': 0.96, 'mode': 'stages', 'passed': False, 'level_number': 6}]",[],DPqEsKluztemUMaDPmFExAqVRW63,0,2,level_end,BSMQi9rReAS8wgWMMkpr,wUOjAzXnoDsFvlMW3hxf,uploads.ungrounded.net
2026-03-10T22:22:36.530000+00:00,5dd76861-71d9-47f8-a50d-575fc20d0364,custom,2.08,,1,"[{'hint_type': 'text', 'position': 2, 'card_type': 'colors', 'actual': 'blank', 'prompt_target': 'Text', 'expected': 'Blue'}]",stages,6,False,993375df-ad41-40c5-b454-967d437c1fe8,2026.04.0,"[{'round_number': 1, 'time_spent': 1.78, 'mode': 'stages', 'passed': True, 'level_number': 6}, {'round_number': 2, 'time_spent': 1.24, 'mode': 'stages', 'passed': False, 'level_number': 6}]",[],DPqEsKluztemUMaDPmFExAqVRW63,0,2,level_end,HY2rFCn1J91ukgMj4uzd,wUOjAzXnoDsFvlMW3hxf,uploads.ungrounded.net
2026-03-10T22:20:47.002000+00:00,5dd76861-71d9-47f8-a50d-575fc20d0364,custom,2.45,,1,"[{'hint_type': 'direction', 'position': 2, 'card_type': 'directions', 'actual': 'blank', 'prompt_target': 'Direction', 'expected': 'Down'}]",stages,4,False,993375df-ad41-40c5-b454-967d437c1fe8,2026.04.0,"[{'round_number': 1, 'time_spent': 2.46, 'mode': 'stages', 'passed': False, 'level_number': 4}]",[],DPqEsKluztemUMaDPmFExAqVRW63,0,2,level_end,KkOsCyMaH6oQC1jQNrtb,wUOjAzXnoDsFvlMW3hxf,uploads.ungrounded.net
2026-03-10T22:20:28.129000+00:00,5dd76861-71d9-47f8-a50d-575fc20d0364,custom,6.89,Stage 3,0,[],stages,3,True,993375df-ad41-40c5-b454-967d437c1fe8,2026.04.0,"[{'round_number': 1, 'time_spent': 3.04, 'mode': 'stages', 'passed': True, 'level_number': 3}, {'round_number': 2, 'time_spent': 2.64, 'mode': 'stages', 'passed': True, 'level_number': 3}]",[],DPqEsKluztemUMaDPmFExAqVRW63,2,2,level_end,LAjy8ovYl1VGosz9EHxP,wUOjAzXnoDsFvlMW3hxf,uploads.ungrounded.net
2026-03-10T22:23:58.818000+00:00,5dd76861-71d9-47f8-a50d-575fc20d0364,custom,0.76,,1,"[{'hint_type': 'number', 'position': 1, 'card_type': 'numbers', 'actual': '\\', 'prompt_target': 'Number', 'expected': '9'}]",stages,7,False,993375df-ad41-40c5-b454-967d437c1fe8,2026.04.0,"[{'round_number': 1, 'time_spent': 0.79, 'mode': 'stages', 'passed': False, 'level_number': 7}]",[],DPqEsKluztemUMaDPmFExAqVRW63,0,1,level_end,M3BilGjgSiA7fDOQtnPg,wUOjAzXnoDsFvlMW3hxf,uploads.ungrounded.net
2026-03-10T22:20:48.111000+00:00,5dd76861-71d9-47f8-a50d-575fc20d0364,custom,0.86,,2,"[{'hint_type': 'direction', 'position': 1, 'card_type': 'directions', 'actual': 'blank', 'prompt_target': 'Direction', 'expected': 'Right'}, {'hint_type': 'direction', 'position': 2, 'card_type': 'directions', 'actual': 'blank', 'prompt_target': 'Direction', 'expected': 'Left'}]",stages,4,False,993375df-ad41-40c5-b454-967d437c1fe8,2026.04.0,"[{'round_number': 1, 'time_spent': 0.89, 'mode': 'stages', 'passed': False, 'level_number': 4}]",[],DPqEsKluztemUMaDPmFExAqVRW63,0,2,level_end,M9Mcylr1DXF8JTVNEc9J,wUOjAzXnoDsFvlMW3hxf,uploads.ungrounded.net
2026-03-10T22:24:11.173000+00:00,5dd76861-71d9-47f8-a50d-575fc20d0364,custom,0.7,,1,"[{'hint_type': 'letter', 'position': 1, 'card_type': 'letters', 'actual': '5', 'prompt_target': 'Letter', 'expected': 'R'}]",stages,7,False,993375df-ad41-40c5-b454-967d437c1fe8,2026.04.0,"[{'round_number': 1, 'time_spent': 0.7, 'mode': 'stages', 'passed': False, 'level_number': 7}]",[],DPqEsKluztemUMaDPmFExAqVRW63,0,1,level_end,ONf3paqvpDXIUM9wFBgu,wUOjAzXnoDsFvlMW3hxf,uploads.ungrounded.net
2026-03-10T22:22:43.230000+00:00,5dd76861-71d9-47f8-a50d-575fc20d0364,custom,3.57,Stage 6,0,[],stages,6,True,993375df-ad41-40c5-b454-967d437c1fe8,2026.04.0,"[{'round_number': 1, 'time_spent': 1.94, 'mode': 'stages', 'passed': True, 'level_number': 6}, {'round_number': 2, 'time_spent': 2.54, 'mode': 'stages', 'passed': True, 'level_number': 6}]",[],DPqEsKluztemUMaDPmFExAqVRW63,3,2,level_end,OlQwiZ0VZPgkVwHpV8zb,wUOjAzXnoDsFvlMW3hxf,uploads.ungrounded.net
2026-03-10T22:21:01.159000+00:00,5dd76861-71d9-47f8-a50d-575fc20d0364,custom,5.74,Stage 4,0,[],stages,4,True,993375df-ad41-40c5-b454-967d437c1fe8,2026.04.0,"[{'round_number': 1, 'time_spent': 3.79, 'mode': 'stages', 'passed': True, 'level_number': 4}, {'round_number': 2, 'time_spent': 2.45, 'mode': 'stages', 'passed': True, 'level_number': 4}]",[],DPqEsKluztemUMaDPmFExAqVRW63,2,2,level_end,P8ioPfxAqLNWiLh6UudL,wUOjAzXnoDsFvlMW3hxf,uploads.ungrounded.net
2026-03-10T22:23:47.822000+00:00,5dd76861-71d9-47f8-a50d-575fc20d0364,custom,2.43,Stage 7,0,[],stages,7,True,993375df-ad41-40c5-b454-967d437c1fe8,2026.04.0,"[{'round_number': 1, 'time_spent': 1.65, 'mode': 'stages', 'passed': True, 'level_number': 7}, {'round_number': 2, 'time_spent': 1.68, 'mode': 'stages', 'passed': True, 'level_number': 7}]",[],DPqEsKluztemUMaDPmFExAqVRW63,3,1,level_end,PNTwQOB4bp9MKFOqATHS,wUOjAzXnoDsFvlMW3hxf,uploads.ungrounded.net
2026-03-10T22:22:29.832000+00:00,5dd76861-71d9-47f8-a50d-575fc20d0364,custom,1.74,,1,"[{'hint_type': 'text', 'position': 2, 'card_type': 'colors', 'actual': 'blank', 'prompt_target': 'Text', 'expected': 'Green'}]",stages,6,False,993375df-ad41-40c5-b454-967d437c1fe8,2026.04.0,"[{'round_number': 1, 'time_spent': 1.88, 'mode': 'stages', 'passed': True, 'level_number': 6}, {'round_number': 2, 'time_spent': 0.78, 'mode': 'stages', 'passed': False, 'level_number': 6}]",[],DPqEsKluztemUMaDPmFExAqVRW63,0,2,level_end,QZdXv6n1d6WPHPUhSVcT,wUOjAzXnoDsFvlMW3hxf,uploads.ungrounded.net
2026-03-10T22:22:15.112000+00:00,5dd76861-71d9-47f8-a50d-575fc20d0364,custom,1.35,,1,"[{'hint_type': 'text', 'position': 2, 'card_type': 'colors', 'actual': 'o', 'prompt_target': 'Text', 'expected': 'Green'}]",stages,6,False,993375df-ad41-40c5-b454-967d437c1fe8,2026.04.0,"[{'round_number': 1, 'time_spent': 1.37, 'mode': 'stages', 'passed': False, 'level_number': 6}]",[],DPqEsKluztemUMaDPmFExAqVRW63,0,2,level_end,ThREUrc4qJmVjsFhTe9Y,wUOjAzXnoDsFvlMW3hxf,uploads.ungrounded.net
2026-03-10T22:21:17.513000+00:00,5dd76861-71d9-47f8-a50d-575fc20d0364,custom,10.25,Stage 5,0,[],stages,5,True,993375df-ad41-40c5-b454-967d437c1fe8,2026.04.0,"[{'round_number': 1, 'time_spent': 4.45, 'mode': 'stages', 'passed': True, 'level_number': 5}, {'round_number': 2, 'time_spent': 4.05, 'mode': 'stages', 'passed': True, 'level_number': 5}]",[],DPqEsKluztemUMaDPmFExAqVRW63,2,3,level_end,UVUX5MQjqDQgFCnj1nOG,wUOjAzXnoDsFvlMW3hxf,uploads.ungrounded.net
2026-03-10T22:23:06.568000+00:00,5dd76861-71d9-47f8-a50d-575fc20d0364,custom,1.81,,1,"[{'hint_type': 'text', 'position': 2, 'card_type': 'colors', 'actual': 'blank', 'prompt_target': 'Text', 'expected': 'White'}]",stages,6,False,993375df-ad41-40c5-b454-967d437c1fe8,2026.04.0,"[{'round_number': 1, 'time_spent': 1.91, 'mode': 'stages', 'passed': True, 'level_number': 6}, {'round_number': 2, 'time_spent': 0.82, 'mode': 'stages', 'passed': False, 'level_number': 6}]",[],DPqEsKluztemUMaDPmFExAqVRW63,0,2,level_end,UZSSfle94wIXyBuepplL,wUOjAzXnoDsFvlMW3hxf,uploads.ungrounded.net
2026-03-10T22:20:52.053000+00:00,5dd76861-71d9-47f8-a50d-575fc20d0364,custom,3.36,,1,"[{'hint_type': 'direction', 'position': 1, 'card_type': 'directions', 'actual': 'l', 'prompt_target': 'Direction', 'expected': 'Right'}]",stages,4,False,993375df-ad41-40c5-b454-967d437c1fe8,2026.04.0,"[{'round_number': 1, 'time_spent': 3.38, 'mode': 'stages', 'passed': False, 'level_number': 4}]",[],DPqEsKluztemUMaDPmFExAqVRW63,0,2,level_end,VS3QihimdEZF44IPltUE,wUOjAzXnoDsFvlMW3hxf,uploads.ungrounded.net
